UF;UNIDADE;UNIDADE_PADRAO_AEROPORTUARIO;CIDADE_APREENSAO;DATA;DROGA;QUANTIDADE;UNIDADE_MEDIDA;ORIGEM;lat;lon
SP;SR/PF/SP;GRU;GUARULHOS;09/21/2019;cocaina;9265;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/23/2019;cocaina;2108;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;09/24/2019;cocaina;1080;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2019;cocaina;3131;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;09/25/2019;cocaina;2000;gramas;aeroporto;-23,00740051;-47,1344986
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;09/26/2019;ecstasy;25975;comprimidos;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;09/26/2019;cocaina;1498;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;09/27/2019;cocaina;2150;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;09/27/2019;cocaina;20917;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/28/2019;cocaina;3416;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/01/2019;cocaina;4482;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/02/2019;cocaina;1090;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;CGH;SAO PAULO;10/04/2019;cocaina;3890;gramas;aeroporto;-23,62611008;-46,65638733
SP;SR/PF/SP;GRU;GUARULHOS;10/05/2019;cocaina;2971;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;10/07/2019;cocaina;4824;gramas;aeroporto;-15,86916733;-47,92083359
PR;DPF/FIG/PR;IGU;FOZ DO IGUACU;10/08/2019;maconha;247800;gramas;aeroporto;-25,60027885;-54,48500061
SP;SR/PF/SP;GRU;GUARULHOS;10/10/2019;cocaina;2321;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/11/2019;cocaina;10127;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/11/2019;cocaina;3064;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/11/2019;cocaina;2623;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;10/11/2019;cocaina;3050;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;10/11/2019;cocaina;4300;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;10/11/2019;cocaina;4250;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;10/11/2019;cocaina;;gramas;aeroporto;-23,00740051;-47,1344986
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/13/2019;cocaina;6100;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;10/13/2019;cocaina;1470;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;10/13/2019;cocaina;400;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;10/13/2019;cocaina;400;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;10/15/2019;cocaina;26020;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/17/2019;cocaina;4635;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;10/18/2019;cocaina;6112;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/20/2019;ecstasy;33792;comprimidos;aeroporto;-22,80999947;-43,25055695
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/20/2019;ecstasy;33792;comprimidos;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;10/20/2019;cocaina;4614;gramas;aeroporto;-23,43555641;-46,47305679
CE;SR/PF/CE;FOR;FORTALEZA;10/21/2019;cocaina;;gramas;aeroporto;-3,776279926;-38,5326004
ES;SR/PF/ES;VIX;VITORIA;10/22/2019;cocaina;3453;gramas;aeroporto;-20,25805664;-40,2863884
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/22/2019;cocaina;2062,32;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;10/22/2019;cocaina;1214;gramas;aeroporto;-23,43555641;-46,47305679
AC;SR/PF/AC;RBR;RIO BRANCO;10/23/2019;cocaina;;gramas;aeroporto;-9,868888855;-67,89805603
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/24/2019;cocaina;3425;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;10/24/2019;cocaina;11532;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/24/2019;cocaina;57;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/25/2019;cocaina;6201;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/25/2019;cocaina;25769;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/25/2019;cocaina;25769;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;10/25/2019;cocaina;3606;gramas;aeroporto;-23,00740051;-47,1344986
PE;SR/PF/PE;REC;RECIFE;10/26/2019;cocaina;700;gramas;aeroporto;-8,126489639;-34,92359924
SP;DPF/CAS/SP;VCP;CAMPINAS;10/27/2019;cocaina;;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;10/29/2019;cocaina;4738;gramas;aeroporto;-23,43555641;-46,47305679
